,header,ankle_theta,ankle_thetadot,knee_theta,knee_thetadot,forceX,forceY,forceZ,momentX,momentY,momentZ,shank_accelX,shank_accelY,shank_accelZ,shank_gyroX,shank_gyroY,shank_gyroZ,foot_accelX,foot_accelY,foot_accelZ,foot_gyroX,foot_gyroY,foot_gyroZ,thigh_accelX,thigh_accelY,thigh_accelZ,thigh_gyroX,thigh_gyroY,thigh_gyroZ,thigh_orientation,intact_thigh_accelX,intact_thigh_accelY,intact_thigh_accelZ,intact_thigh_gyroX,intact_thigh_gyroY,intact_thigh_gyroZ,intact_thigh_orientation
1734,1730296500.352357,-11.622130393981934,2.3333332538604736,8.304659843444824,155.3333282470703,-9.334625244140625,9.412179946899414,7.1757988929748535,0.6400278806686401,9.739585876464844,0.14033493399620056,1.807373046875,-2.30322265625,0.1259765625,8.170731544494629,21.0060977935791,298.44512939453125,44.543331146240234,3.74167799949646,-6.186975955963135,-0.1743243932723999,4.4677934646606445,-0.08535141497850418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,1730296500.3623445,-11.666069984436035,5.666666507720947,10.655449867248535,171.6666717529297,-18.005678176879883,6.57659387588501,6.308428764343262,0.4968365430831909,7.222856521606445,0.18481315672397614,2.055419921875,-0.740478515625,0.19873046875,13.292682647705078,25.274391174316406,319.2073059082031,28.694305419921875,0.8475024700164795,-10.744897842407227,-0.11238506436347961,5.342919826507568,-0.06510002911090851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,1730296500.3723335,-12.303199768066406,-7.666666507720947,12.456990242004395,190.0,-20.617170333862305,5.1737380027771,5.029763698577881,0.40540000796318054,3.7707536220550537,0.21266905963420868,1.91796875,0.455810546875,-0.276123046875,-1.2804877758026123,23.9939022064209,312.6524353027344,28.694305419921875,0.8475024700164795,-10.744897842407227,-0.11238506436347961,5.342919826507568,-0.06510002911090851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,1730296500.382341,-12.874420166015625,-38.33333206176758,15.181269645690918,209.3333282470703,-9.413603782653809,3.6976635456085205,2.493649482727051,0.26306673884391785,0.760739803314209,0.22213761508464813,1.568359375,-0.364013671875,-0.143310546875,1.1890244483947754,15.609756469726562,306.9817199707031,5.1183390617370605,3.504979372024536,-40.04484176635742,-0.7505104541778564,6.204530715942383,-0.1818404644727707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,1730296500.3923395,-12.632749557495117,-28.33333396911621,17.026750564575195,222.3333282470703,7.297883033752441,0.6597594618797302,-1.0379979610443115,0.02465132437646389,-0.751408040523529,0.16173824667930603,1.539794921875,-0.0634765625,-0.01611328125,7.0731706619262695,20.274391174316406,306.6463317871094,3.7527456283569336,-3.9152510166168213,-22.36735725402832,-0.355760395526886,5.280964374542236,-0.16683317720890045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,1730296500.402355,-12.984270095825195,-22.66666603088379,19.97072982788086,233.3333282470703,15.778889656066895,-1.1221625804901123,-4.0834197998046875,-0.25819841027259827,-0.762256383895874,-0.11283814907073975,1.638916015625,-0.7119140625,-0.734130859375,8.353658676147461,18.932926177978516,295.3658447265625,3.7527456283569336,-3.9152510166168213,-22.36735725402832,-0.355760395526886,5.280964374542236,-0.16683317720890045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,1730296500.4123747,-12.940329551696777,-3.3333332538604736,22.079849243164062,241.3333282470703,12.067665100097656,-0.7621586322784424,-6.097972869873047,-0.3944399356842041,-0.33635300397872925,-0.5761920213699341,1.980224609375,-0.328857421875,0.025390625,14.45121955871582,18.079267501831055,285.3658447265625,1.9769357442855835,0.9249878525733948,-24.379234313964844,-0.40184009075164795,5.183435916900635,-0.1572662889957428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,1730296500.422341,-12.984270095825195,-16.66666603088379,25.30944061279297,255.6666717529297,3.1865665912628174,-1.3137015104293823,-8.158316612243652,-0.3211144208908081,-0.33276647329330444,-0.9033464789390564,1.4853515625,0.15966796875,-0.031494140625,2.591463327407837,18.689023971557617,273.1402587890625,1.2950193881988525,-3.0349183082580566,-22.396814346313477,-0.17395606637001038,5.070542812347412,-0.1527974158525467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,1730296500.43234,-12.984270095825195,-9.666666984558105,27.506439208984375,262.0,0.37329041957855225,-2.9816460609436035,-10.657837867736816,-0.2008967399597168,-0.5923722982406616,-0.9186432957649231,1.47802734375,-0.028076171875,-0.129638671875,7.9268293380737305,15.579268455505371,264.9695129394531,1.2950193881988525,-3.0349183082580566,-22.396814346313477,-0.17395606637001038,5.070542812347412,-0.1527974158525467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,1730296500.4423509,-12.984270095825195,-1.6666666269302368,30.73603057861328,268.3333435058594,6.733877182006836,-2.864795684814453,-12.429792404174805,-0.1057920753955841,-0.7453855276107788,-0.8313942551612854,1.41162109375,0.16796875,-0.00830078125,4.847560882568359,15.97560977935791,249.02438354492188,-0.0536591000854969,0.34631484746932983,-18.167003631591797,-0.19367890059947968,4.56909704208374,-0.1197192370891571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
