,header,ankle_theta,ankle_thetadot,knee_theta,knee_thetadot,forceX,forceY,forceZ,momentX,momentY,momentZ,shank_accelX,shank_accelY,shank_accelZ,shank_gyroX,shank_gyroY,shank_gyroZ,foot_accelX,foot_accelY,foot_accelZ,foot_gyroX,foot_gyroY,foot_gyroZ,thigh_accelX,thigh_accelY,thigh_accelZ,thigh_gyroX,thigh_gyroY,thigh_gyroZ,thigh_orientation,intact_thigh_accelX,intact_thigh_accelY,intact_thigh_accelZ,intact_thigh_gyroX,intact_thigh_gyroY,intact_thigh_gyroZ,intact_thigh_orientation
544,1732663567.3820827,2.5063698291778564,0.0,35.70124816894531,5.0,3.8554320335388184,15.639226913452148,5.118109703063965,-1.2711093425750732,-0.12703777849674225,-0.05738573893904686,0.445556640625,-0.794189453125,-0.050537109375,2.6524391174316406,0.15243902802467346,0.9146341681480408,4.166138172149658,-0.3486441373825073,-8.07287311553955,0.06394708901643753,0.04511542618274689,0.003847604850307107,-1.012416124343872,-0.7355712056159973,-9.719466209411621,-3.851595101878047e-05,-6.487854989245534e-05,-0.0030856532976031303,83.47900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1732663567.3920703,2.5063698291778564,0.0,35.63534164428711,0.6666666865348816,-0.2032066285610199,16.995676040649414,5.830440521240234,-0.8504913449287415,0.22222040593624115,-0.0575217679142952,0.373046875,-0.641845703125,-0.1171875,0.18292683362960815,-0.9756097793579102,9.268292427062988,3.556636333465576,0.6824056506156921,-8.487836837768555,0.053582578897476196,-0.013737715780735016,-0.000709588872268796,-1.0043818950653076,-0.7170946598052979,-9.723267555236816,-0.0024117683060467243,-0.00027506245533004403,-0.004685277584940195,83.47686004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1732663567.4022083,2.594249963760376,-3.3333332538604736,35.3277587890625,-10.0,-2.5198872089385986,15.943072319030762,6.423007488250732,-0.2399616241455078,0.4397566020488739,-0.056496284902095795,0.316650390625,-0.784912109375,-0.142578125,-1.2804877758026123,1.6158536672592163,15.0,-3.382436990737915,0.8320112824440002,-10.546127319335938,-0.012800236232578754,-0.5300676226615906,0.027578681707382202,-1.0230202674865723,-0.744601309299469,-9.761829376220703,0.007313299924135208,0.005669072736054659,-0.004396554548293352,83.47503662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1732663567.412061,2.8798599243164062,-9.666666984558105,34.47092819213867,-25.33333396911621,-2.4471633434295654,19.34787940979004,6.9805378913879395,0.5180428624153137,0.5034706592559814,-0.05827227607369423,-0.214599609375,-0.030029296875,-0.0048828125,-5.091463565826416,0.5487805008888245,38.53658676147461,-3.382436990737915,0.8320112824440002,-10.546127319335938,-0.012800236232578754,-0.5300676226615906,0.027578681707382202,-0.8688486218452454,-0.6678506135940552,-9.707176208496094,-0.015356828458607197,-0.009567901492118835,-0.007321080192923546,83.47428894042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1732663567.4220808,3.099559783935547,-18.66666603088379,32.66939163208008,-81.0,-2.1100945472717285,28.24538230895996,7.112615585327148,1.3539934158325195,0.5277646780014038,-0.051481425762176514,-0.4091796875,-0.8642578125,-0.152587890625,-6.036585330963135,-8.170731544494629,45.42683029174805,-3.2066099643707275,2.227696180343628,-5.080352783203125,-0.04901394993066788,-0.9793941378593445,-0.023461943492293358,-0.96385258436203,-0.881241500377655,-9.826988220214844,0.028131550177931786,0.010848010890185833,-0.006560949608683586,83.46798706054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1732663567.4357924,3.2094099521636963,-18.66666603088379,31.461040496826172,-114.0,-2.372626543045044,33.35200500488281,6.342722415924072,2.8091304302215576,0.5389764904975891,-0.019923821091651917,-1.307373046875,-0.841552734375,-0.25732421875,-9.17682933807373,-10.182927131652832,85.33536529541016,-24.673492431640625,1.2157639265060425,-11.573501586914062,-0.14848683774471283,-1.4818055629730225,-0.08783914148807526,-1.4177210330963135,-1.3089557886123657,-10.26615047454834,0.01333976723253727,0.023617375642061234,-0.010840825736522675,83.44761657714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1732663567.442099,3.231379985809326,-13.0,28.95646095275879,-165.3333282470703,-2.660491943359375,29.886714935302734,5.080377578735352,6.070530414581299,0.42318612337112427,0.04118703305721283,-2.574462890625,-0.22021484375,-0.142578125,-16.463415145874023,-0.24390244483947754,137.10365295410156,-39.50914001464844,1.8517764806747437,-17.482837677001953,-0.2327064871788025,-2.350456714630127,-0.10336101055145264,-1.4177210330963135,-1.3089557886123657,-10.26615047454834,0.01333976723253727,0.023617375642061234,-0.010840825736522675,83.44761657714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1732663567.4520843,3.077589988708496,-1.3333333730697632,27.023099899291992,-186.3333282470703,-3.570401430130005,26.298847198486328,4.024749755859375,10.724451065063477,0.07886140048503876,0.12309235334396362,-3.555908203125,-1.543212890625,-0.040283203125,-17.012195587158203,-3.3841464519500732,221.9512176513672,-39.50914001464844,1.8517764806747437,-17.482837677001953,-0.2327064871788025,-2.350456714630127,-0.10336101055145264,-1.4177210330963135,-1.3089557886123657,-10.26615047454834,0.01333976723253727,0.023617375642061234,-0.010840825736522675,83.44761657714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1732663567.4620826,2.945769786834717,7.333333492279053,24.035179138183594,-225.6666717529297,-4.9297943115234375,28.601512908935547,2.903989315032959,13.872218132019043,-0.4094703197479248,0.20787036418914795,-3.319091796875,-1.579833984375,0.013916015625,-16.707317352294922,-1.7682926654815674,285.6402587890625,-42.77375030517578,-0.696613073348999,-30.608610153198242,-0.2521337568759918,-4.64326286315918,-0.12345419824123383,-1.8095203638076782,-1.8807612657546997,-8.533705711364746,-0.03383366018533707,0.0286980252712965,-0.0466436892747879,83.43936920166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,1732663567.4728034,2.6381897926330566,16.0,22.013940811157227,-240.3333282470703,-3.901851177215576,30.98639488220215,1.1097416877746582,13.040383338928223,-0.7669982314109802,0.2770816683769226,-2.17138671875,-1.896240234375,0.13623046875,-14.420731544494629,-3.0182926654815674,350.70123291015625,-28.562068939208984,-1.7689809799194336,-30.682559967041016,-0.23771996796131134,-5.599427700042725,-0.10442853718996048,-1.215144157409668,-1.6002135276794434,-9.842927932739258,-0.007599920965731144,-0.006163553334772587,-0.05489218607544899,83.41634368896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
