,header,ankle_theta,ankle_thetadot,knee_theta,knee_thetadot,forceX,forceY,forceZ,momentX,momentY,momentZ,shank_accelX,shank_accelY,shank_accelZ,shank_gyroX,shank_gyroY,shank_gyroZ,foot_accelX,foot_accelY,foot_accelZ,foot_gyroX,foot_gyroY,foot_gyroZ,thigh_accelX,thigh_accelY,thigh_accelZ,thigh_gyroX,thigh_gyroY,thigh_gyroZ,thigh_orientation,intact_thigh_accelX,intact_thigh_accelY,intact_thigh_accelZ,intact_thigh_gyroX,intact_thigh_gyroY,intact_thigh_gyroZ,intact_thigh_orientation
1866,1730296216.9157183,-7.316009998321533,26.33333396911621,6.151599884033203,133.0,-18.166921615600586,18.129955291748047,5.888182640075684,0.8007621765136719,9.893437385559082,0.0821463018655777,1.2841796875,-3.56005859375,0.17529296875,4.6646342277526855,18.35365867614746,248.3231658935547,47.50685119628906,-0.8780536651611328,0.3782561719417572,-0.2288690209388733,3.776907444000244,-0.007536314427852631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,1730296216.925618,-7.316009998321533,1.6666666269302368,8.150870323181152,151.3333282470703,-26.39690399169922,14.495619773864746,5.513595104217529,0.6041363477706909,9.070116996765137,0.12402841448783875,1.70751953125,-1.739501953125,0.173828125,10.70121955871582,21.920732498168945,292.3780517578125,47.50685119628906,-0.8780536651611328,0.3782561719417572,-0.2288690209388733,3.776907444000244,-0.007536314427852631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,1730296216.9356475,-7.601620197296143,-4.333333492279053,9.644829750061035,162.3333282470703,-35.08300018310547,12.21761417388916,3.629950523376465,0.4571020007133484,6.232250690460205,0.16524673998355865,1.87451171875,-0.607666015625,0.081787109375,9.115853309631348,24.085365295410156,302.5914611816406,34.871822357177734,2.7619783878326416,-7.321100234985352,0.03155917674303055,4.819456100463867,-0.035924091935157776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,1730296216.9456105,-8.436479568481445,-29.0,12.149410247802734,181.6666717529297,-26.437957763671875,10.250545501708984,1.1715123653411865,0.3914828598499298,2.746532917022705,0.19344139099121094,1.297119140625,-1.3173828125,-0.873291015625,13.018292427062988,13.963414192199707,303.7804870605469,6.76528787612915,2.2540130615234375,-20.065065383911133,-0.41815030574798584,6.298306465148926,-0.3079504370689392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,1730296216.9556236,-8.480420112609863,-43.33333206176758,13.863069534301758,198.3333282470703,-4.84178352355957,5.568391799926758,-0.951286792755127,0.2409226894378662,-0.05582113191485405,0.20440272986888885,2.46533203125,-0.582275390625,0.149169921875,-0.6402438879013062,16.341463088989258,288.26220703125,6.76528787612915,2.2540130615234375,-20.065065383911133,-0.41815030574798584,6.298306465148926,-0.3079504370689392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,1730296216.9656427,-8.436479568481445,-34.66666793823242,16.43355941772461,209.3333282470703,10.54621410369873,-0.3148130774497986,-2.7929539680480957,-0.06068253889679909,-1.1782115697860718,0.20555654168128967,1.529541015625,0.126953125,-0.2802734375,6.493902206420898,23.231706619262695,285.0304870605469,1.2787519693374634,-2.279918909072876,-26.165916442871094,-0.37334924936294556,5.122360706329346,-0.19236338138580322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,1730296216.9756167,-8.612239837646484,-14.666666984558105,18.27903938293457,216.6666717529297,13.202393531799316,-2.439084529876709,-4.636518955230713,-0.2868327796459198,-0.7717888951301575,0.2027025669813156,1.63671875,-0.175537109375,-0.054443359375,-0.5182926654815674,22.65243911743164,282.3780517578125,3.0613932609558105,-1.288521409034729,-16.61859703063965,-0.1461503803730011,5.173761367797852,-0.06565388292074203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,1730296216.985978,-8.634209632873535,-2.6666667461395264,21.1571102142334,224.6666717529297,11.492220878601074,-0.31322401762008667,-6.510311603546143,-0.3113868832588196,-0.3384903073310852,0.18947060406208038,1.68701171875,0.010986328125,-0.224853515625,9.756097793579102,16.280487060546875,267.19512939453125,1.6725891828536987,0.773820161819458,-27.249231338500977,-0.4316932260990143,5.195304870605469,-0.10098835825920105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,1730296216.9956272,-8.656180381774902,-6.666666507720947,23.200319290161133,237.6666717529297,12.572957038879395,2.006732702255249,-8.607048034667969,-0.27494925260543823,-0.7957581281661987,0.15799100697040558,1.380126953125,0.022216796875,0.031005859375,2.0426828861236572,16.219512939453125,250.7926788330078,-0.03446444869041443,-1.9566352367401123,-19.64691925048828,-0.21012118458747864,4.841185569763184,-0.12037813663482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,1730296217.0056074,-8.656180381774902,-1.3333333730697632,26.100360870361328,243.0,15.569225311279297,3.0211901664733887,-10.922181129455566,-0.21817505359649658,-1.411348819732666,0.11716032773256302,1.36279296875,0.232666015625,-0.005615234375,7.042683124542236,15.091463088989258,232.80487060546875,-2.9679973125457764,0.49607983231544495,-19.589035034179688,-0.20543278753757477,4.2671356201171875,-0.09245355427265167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
