,header,ankle_theta,ankle_thetadot,knee_theta,knee_thetadot,forceX,forceY,forceZ,momentX,momentY,momentZ,shank_accelX,shank_accelY,shank_accelZ,shank_gyroX,shank_gyroY,shank_gyroZ,foot_accelX,foot_accelY,foot_accelZ,foot_gyroX,foot_gyroY,foot_gyroZ,thigh_accelX,thigh_accelY,thigh_accelZ,thigh_gyroX,thigh_gyroY,thigh_gyroZ,thigh_orientation,intact_thigh_accelX,intact_thigh_accelY,intact_thigh_accelZ,intact_thigh_gyroX,intact_thigh_gyroY,intact_thigh_gyroZ,intact_thigh_orientation
3992,1730296631.1153374,-14.302470207214355,0.0,0.39546000957489014,0.0,6.525059223175049,-4.205875873565674,8.192862510681152,-0.03290364891290665,0.07067319005727768,-0.006181193515658379,0.99267578125,-0.097412109375,-0.035400390625,-1.1890244483947754,0.9451219439506531,0.9146341681480408,1.0066461563110352,0.033892758190631866,-9.728589057922363,0.003675799584016204,-0.00419182563200593,-0.0006190674612298608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,1730296631.1252823,-14.302470207214355,0.0,0.39546000957489014,0.0,7.258848190307617,-4.399026870727539,8.021502494812012,-0.063665010035038,0.13470035791397095,-0.0033502511214464903,0.904052734375,-0.123291015625,0.0,-9.359756469726562,1.402438998222351,13.47560977935791,0.9943869709968567,0.050212033092975616,-9.721525192260742,-0.001161243999376893,-0.0033288360573351383,0.0009650328429415822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,1730296631.1352525,-14.192620277404785,1.6666666269302368,0.7250099778175354,3.3333332538604736,4.195291519165039,-1.5209625959396362,7.516644477844238,-0.0581921711564064,0.4020965099334717,0.0028584853280335665,0.840087890625,-0.390869140625,-0.056884765625,-7.042683124542236,-0.18292683362960815,17.987804412841797,3.8339195251464844,-0.39012208580970764,-9.944401741027832,0.04492536187171936,-0.06974424421787262,0.02621939219534397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,1730296631.1453152,-13.972920417785645,6.0,1.5598700046539307,28.66666603088379,-4.689571857452393,2.631930351257324,6.880581378936768,0.04166693612933159,1.05632746219635,0.012952147983014584,0.96240234375,-1.2060546875,0.080810546875,-9.72560977935791,6.036585330963135,45.274391174316406,5.3951873779296875,0.8111962676048279,-6.838480472564697,0.04648253321647644,0.11291712522506714,0.0414883978664875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,1730296631.1552567,-13.401700019836426,22.33333396911621,2.197000026702881,51.33333206176758,-15.510162353515625,4.2925004959106445,6.889018535614014,0.23286771774291992,2.271796464920044,0.027600521221756935,0.6787109375,-1.899169921875,-0.47607421875,-6.219511985778809,3.3231706619262695,70.2743911743164,13.69447135925293,0.6409133672714233,-12.300165176391602,0.03574793413281441,0.03410062566399574,0.009455177932977676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,1730296631.1652915,-13.050180435180664,36.0,3.361409902572632,77.0,-22.358470916748047,4.314873218536377,7.929398536682129,0.4815925657749176,4.252355098724365,0.05291225388646126,0.9677734375,-3.0859375,0.29052734375,2.5609755516052246,12.957317352294922,120.18292999267578,29.375850677490234,6.591558456420898,5.050821304321289,-1.1562613248825073,0.627753496170044,0.3375077247619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,1730296631.1752574,-13.028209686279297,31.0,4.306119918823242,90.0,-28.80259895324707,7.051155090332031,9.494678497314453,0.6685716509819031,6.552028656005859,0.09331803768873215,0.893310546875,-3.105224609375,0.143798828125,-6.371951103210449,16.128047943115234,164.23780822753906,35.862918853759766,-0.8420959115028381,2.4220595359802246,0.02477523311972618,1.6755748987197876,-0.03376532346010208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,1730296631.1852696,-12.984270095825195,16.33333396911621,5.844019889831543,109.33333587646484,-42.262115478515625,10.991684913635254,10.60969352722168,0.6024232506752014,7.796478271484375,0.1380646526813507,1.1376953125,-2.62158203125,0.100830078125,6.432926654815674,16.371952056884766,217.40853881835938,39.024925231933594,3.027420997619629,0.06567694991827011,-0.2556019425392151,2.571981191635132,-0.0030106157064437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,1730296631.1953387,-12.940329551696777,1.6666666269302368,6.986460208892822,125.0,-52.03334426879883,10.446187973022461,10.542333602905273,0.31166309118270874,6.976125717163086,0.1716877818107605,1.4482421875,-1.628662109375,-0.0322265625,5.884146213531494,16.585365295410156,240.3353729248047,32.90518569946289,0.8109849691390991,-5.273247241973877,-0.2055458277463913,3.4876770973205566,-0.022589417174458504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,1730296631.2052972,-13.050180435180664,2.3333332538604736,8.875880241394043,137.6666717529297,-42.564369201660156,5.046184062957764,9.307746887207031,0.06911014765501022,4.522256374359131,0.18810805678367615,1.647705078125,-0.33349609375,0.046630859375,11.646341323852539,18.04878044128418,249.11585998535156,21.88924789428711,0.09748491644859314,-9.117569923400879,-0.1656799614429474,4.126060962677002,-0.05687322840094566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
